timestamp,frame_id,child_frame_id,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
1.72981e+09,base_link,wrist_3_link,0.258838,0.482907,0.438121,0.999514,0.0120304,-0.0123063,-0.0259981
1.72981e+09,base_link,wrist_3_link,0.257765,0.396506,0.433866,0.999521,0.0118213,-0.0119443,-0.0259755
1.72981e+09,base_link,wrist_3_link,-0.0485649,0.253025,0.563055,0.940992,0.0504599,-0.0789994,-0.325187
1.72981e+09,base_link,wrist_3_link,-0.0520418,0.344549,0.59285,0.944222,0.0524461,-0.0719272,-0.317051
1.72981e+09,base_link,wrist_3_link,0.249652,0.412509,0.522799,0.998829,0.0101269,0.0368704,-0.0296302
