timestamp,frame_id,child_frame_id,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
1.7292e+09,base_link,wrist_3_link,-0.0601958,0.484727,0.388361,0.906316,-0.00153705,0.0169224,-0.422258
1.7292e+09,base_link,wrist_3_link,-0.127222,0.488953,0.397901,0.913093,-0.00340054,0.0172339,-0.407373
1.7292e+09,base_link,wrist_3_link,-0.0108636,0.485359,0.392371,0.907752,0.0115282,0.0548085,-0.415752
1.7292e+09,base_link,wrist_3_link,-0.126322,0.454361,0.29522,-0.858941,0.0559918,-0.0716802,0.503932
1.7292e+09,base_link,wrist_3_link,-0.132511,0.405262,0.29755,-0.848488,0.0555579,-0.0743696,0.521009
1.7292e+09,base_link,wrist_3_link,-0.0850608,0.554166,0.526851,0.955854,-0.102605,-0.0176418,-0.274781
1.7292e+09,base_link,wrist_3_link,-0.0807409,0.590857,0.585817,0.965659,-0.12045,-0.0078734,-0.23007
1.7292e+09,base_link,wrist_3_link,-0.126086,0.486165,0.450891,0.936519,-0.0837581,0.0170125,-0.340041
